Project_Name,Subproject,Site_ID,Source_ID,Source_Collector,Type_of_Source,Event_ID,Taxonomic_ID,Weight,Height,Length,Age,Health_Status,Symptoms,Variable_1,Variable_2,Variable_3,Empty,Notes
NIH_Leech_Microbiome,HVI,USA,Tissue_96C,McClureE,Muscle,HVIprelim2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMa,McClureE,ILF,MacroAdult2014,Mdecora,6.372,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMa,McClureE,Intestinum,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMa,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMa,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMa,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMa,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMb,McClureE,ILF,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMb,McClureE,Intestinum,MacroAdult2014,Mdecora,6.372,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMb,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMb,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMb,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMb,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMc,McClureE,ILF,MacroAdult2014,Mdecora,6.372,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMc,McClureE,Intestinum,MacroAdult2014,Mdecora,6.372,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMc,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa2dF110314EMc,McClureE,Anterior,MacroAdult2014,Mdecora,6.372,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMa,McClureE,ILF,MacroAdult2014,Mdecora,5.134,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMa,McClureE,Intestinum,MacroAdult2014,Mdecora,5.134,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMa,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMa,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMa,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMa,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMb,McClureE,ILF,MacroAdult2014,Mdecora,5.134,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMb,McClureE,Intestinum,MacroAdult2014,Mdecora,5.134,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMb,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMb,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMb,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMb,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMc,McClureE,ILF,MacroAdult2014,Mdecora,5.134,,,A,,,,,,yes,Macrobdella
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMc,McClureE,Intestinum,MacroAdult2014,Mdecora,5.134,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMc,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMc,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMc,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa4dF110514EMc,McClureE,Anterior,MacroAdult2014,Mdecora,5.134,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMa,McClureE,ILF,MacroAdult2014,Mdecora,2.077,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMa,McClureE,Intestinum,MacroAdult2014,Mdecora,2.077,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMa,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMa,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,"Dorsal, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMa,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,"Ventral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMb,McClureE,ILF,MacroAdult2014,Mdecora,2.077,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMb,McClureE,Intestinum,MacroAdult2014,Mdecora,2.077,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,"Anterior, sucker down"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMc,McClureE,ILF,MacroAdult2014,Mdecora,2.077,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMc,McClureE,Intestinum,MacroAdult2014,Mdecora,2.077,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa0dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,2.077,,,A,,,,,,no,"Anterior, sucker down"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMa,McClureE,ILF,MacroAdult2014,Mdecora,3.471,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMa,McClureE,Intestinum,MacroAdult2014,Mdecora,3.471,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMa,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMa,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMa,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMa,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMa,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,"Anterior, sucker out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMb,McClureE,ILF,MacroAdult2014,Mdecora,3.471,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMb,McClureE,Intestinum,MacroAdult2014,Mdecora,3.471,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMb,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMc,McClureE,ILF,MacroAdult2014,Mdecora,3.471,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMc,McClureE,Intestinum,MacroAdult2014,Mdecora,3.471,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,"Lateral, crop out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,"Lateral, epi out"
NIH_Leech_Microbiome,EnvInteract,Wlot,MAa7dF110814EMc,McClureE,Anterior,MacroAdult2014,Mdecora,3.471,,,A,,,,,,no,"Anterior, sucker out"
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMa,McClureE,Bladder,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMa,McClureE,ILF,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMb,McClureE,Bladder,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMb,McClureE,ILF,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMb,McClureE,Ovary,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMb,McClureE,Intestinum,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMc,McClureE,Bladder,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMc,McClureE,ILF,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMc,McClureE,Ovary,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma5wF082117EMc,McClureE,Intestinum,MacroLab2017,Mdecora,Unk,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMa,McClureE,Bladder,MacroWild2017,Mdecora,2.360,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMa,McClureE,ILF,MacroWild2017,Mdecora,2.360,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMa,McClureE,Intestinum,MacroWild2017,Mdecora,2.360,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMb,McClureE,Bladder,MacroWild2017,Mdecora,2.080,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMb,McClureE,ILF,MacroWild2017,Mdecora,2.080,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMb,McClureE,Intestinum,MacroWild2017,Mdecora,2.080,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMc,McClureE,Bladder,MacroWild2017,Mdecora,2.090,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMc,McClureE,ILF,MacroWild2017,Mdecora,2.090,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,Ma071817EMc,McClureE,Intestinum,MacroWild2017,Mdecora,2.090,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,MtSnowVT,Ma061817EMa,McClureE,Bladder,MacroWild2017,Mdecora,3.620,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,MtSnowVT,Ma061817EMa,McClureE,ILF,MacroWild2017,Mdecora,3.620,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,CarogaNY,Ma061817EMb,McClureE,Bladder,MacroWild2017,Mdecora,3.620,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,CarogaNY,Ma061817EMb,McClureE,ILF,MacroWild2017,Mdecora,3.620,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,CarogaNY,Ma061817EMc,McClureE,Bladder,MacroWild2017,Mdecora,1.050,,,A,,,,,,yes,
NIH_Leech_Microbiome,WildCollect,CarogaNY,Ma061817EMc,McClureE,ILF,MacroWild2017,Mdecora,1.050,,,A,,,,,,yes,
NIH_Leech_Microbiome,PureCulture,BBEZ,PaA7dF051717EMa,McClureE,Animal,PaFeed2017,Hverbana,5.020,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,PaA7dF051717EMa,McClureE,Bladder,PaFeed2017,Hverbana,5.020,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,PaA7dF051717EMa,McClureE,Epididymis,PaFeed2017,Hverbana,5.020,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,PaA7dF051717EMa,McClureE,ILF,PaFeed2017,Hverbana,5.020,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,PaA7dF051717EMa,McClureE,Intestinum,PaFeed2017,Hverbana,5.020,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,PaA7dF051717EMa,McClureE,Vagina,PaFeed2017,Hverbana,5.020,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dA101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dA101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dA101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dB101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dB101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dB101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dC101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dC101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dC101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dD101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dD101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dD101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dE101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dE101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dE101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dF101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dF101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P10dF101812EM,McClureE,Animal,PlasmaFeed2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,P4dA061013EMa,McClureE,Crop,PlasmaFeed2013,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,P4dB061013EMa,McClureE,Crop,PlasmaFeed2013,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,P4dC061013EMa,McClureE,Crop,PlasmaFeed2013,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,,USA,A070811EM,McClureE,Anterior,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A012012EM3,McClureE,LateralCrop,Practice,Hverbana,,,,A,,,,,,no,peroxide bleached
NIH_Leech_Microbiome,Adult,USA,A052512EM,McClureE,Cross,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A052512EM,McClureE,Cross,Practice,Hverbana,,,,A,,,,,,no,peroxide bleached
NIH_Leech_Microbiome,Adult,USA,A052512EM,McClureE,Cross,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A052512EM,McClureE,LateralCrop,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A052512EM,McClureE,LateralEpithelium,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A052512EM,McClureE,Anterior,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A052512EM,McClureE,Dorsal,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A052512EM,McClureE,Ventral,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,D101812EMa,McClureE,Animal,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,D101812EMb,McClureE,Animal,Practice,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,SaA7dF051717EMa,McClureE,Animal,SaFeed2017,Hverbana,5.300,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,SaA7dF051717EMa,McClureE,Bladder,SaFeed2017,Hverbana,5.300,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,SaA7dF051717EMa,McClureE,ILF,SaFeed2017,Hverbana,5.300,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,SaA7dF051717EMa,McClureE,Ovary,SaFeed2017,Hverbana,5.300,,,A,,,,,,no,
NIH_Leech_Microbiome,PureCulture,BBEZ,SaA7dF051717EMa,McClureE,Intestinum,SaFeed2017,Hverbana,5.300,,,A,,,,,,yes,
NIH_Leech_Microbiome,PureCulture,BBEZ,SaA7dF051717EMa,McClureE,Vagina,SaFeed2017,Hverbana,5.300,,,A,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMa,McClureE,ILF,StarveAdult2013,Hverbana,5.199,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMa,McClureE,Animal,StarveAdult2013,Hverbana,5.199,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMa,McClureE,Animal,StarveAdult2013,Hverbana,5.199,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMa,McClureE,Animal,StarveAdult2013,Hverbana,5.199,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMa,McClureE,Animal,StarveAdult2013,Hverbana,5.199,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMb,McClureE,ILF,StarveAdult2013,Hverbana,7.200,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMb,McClureE,Animal,StarveAdult2013,Hverbana,7.200,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMb,McClureE,Animal,StarveAdult2013,Hverbana,7.200,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMb,McClureE,Animal,StarveAdult2013,Hverbana,7.200,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMb,McClureE,Animal,StarveAdult2013,Hverbana,7.200,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMc,McClureE,ILF,StarveAdult2013,Hverbana,5.695,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMc,McClureE,Animal,StarveAdult2013,Hverbana,5.695,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMc,McClureE,Animal,StarveAdult2013,Hverbana,5.695,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMc,McClureE,Animal,StarveAdult2013,Hverbana,5.695,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa1dF100913EMc,McClureE,Animal,StarveAdult2013,Hverbana,5.695,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMa,McClureE,ILF,StarveAdult2013,Hverbana,6.088,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMa,McClureE,Animal,StarveAdult2013,Hverbana,6.088,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMa,McClureE,Animal,StarveAdult2013,Hverbana,6.088,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMa,McClureE,Animal,StarveAdult2013,Hverbana,6.088,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMa,McClureE,Animal,StarveAdult2013,Hverbana,6.088,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMb,McClureE,ILF,StarveAdult2013,Hverbana,7.493,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMb,McClureE,Animal,StarveAdult2013,Hverbana,7.493,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMb,McClureE,Animal,StarveAdult2013,Hverbana,7.493,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMb,McClureE,Animal,StarveAdult2013,Hverbana,7.493,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMb,McClureE,Animal,StarveAdult2013,Hverbana,7.493,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMc,McClureE,ILF,StarveAdult2013,Hverbana,6.710,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMc,McClureE,Animal,StarveAdult2013,Hverbana,6.710,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMc,McClureE,Animal,StarveAdult2013,Hverbana,6.710,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMc,McClureE,Animal,StarveAdult2013,Hverbana,6.710,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa2dF101013EMc,McClureE,Animal,StarveAdult2013,Hverbana,6.710,,,A,,,,,,no,Lateral posterior
NIH_Leech_Microbiome,EnvInteract,USA,SAa4dF101213EMa,McClureE,ILF,StarveAdult2013,Hverbana,6.114,,,A,,,,,,yes,
NIH_Leech_Microbiome,EnvInteract,USA,SAa4dF101213EMa,McClureE,Animal,StarveAdult2013,Hverbana,6.114,,,A,,,,,,no,Cross-section
NIH_Leech_Microbiome,EnvInteract,USA,SAa4dF101213EMa,McClureE,Animal,StarveAdult2013,Hverbana,6.114,,,A,,,,,,no,Lateral posterior
