Project_Name,Subproject,Site_ID,Event_ID,Source_ID,Sample_ID,Sample_Alt_Name,Sample_Type,Nucleic_Acids_ID,Storage_Location,Storage_Box,Sample_Collector,Fee,Grant_ID,Date_Billed,Fee_Collected,Date_Collected,Empty,Notes
NIH_Leech_Microbiome,HVI,USA,HVI2012,49d112312EM4,49d112312EM4d,49d112312EM4d,Animal,,BPB431,Embed03,McClureE,,,,,2012-11-23,no,
NIH_Leech_Microbiome,HVI,USA,HVI2012,49d112312EM5,49d112312EM5a,49d112312EM5a,Animal,,BPB431,Embed03,McClureE,,,,,2012-11-23,no,
NIH_Leech_Microbiome,HVI,USA,HVI2012,49d112312EM5,49d112312EM5b,49d112312EM5b,Animal,,BPB431,Embed03,McClureE,,,,,2012-11-23,no,
NIH_Leech_Microbiome,HVI,USA,HVI2012,49d112312EM5,49d112312EM5c,49d112312EM5c,Animal,,BPB431,Embed03,McClureE,,,,,2012-11-23,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_0Ay,Bladder_0Ay,Bladder_0Ay,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_0By,Bladder_0By,Bladder_0By,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_0Cy,Bladder_0Cy,Bladder_0Cy,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_12Aw,Bladder_12Aw,Bladder_12Aw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_12Bw,Bladder_12Bw,Bladder_12Bw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_12Cw,Bladder_12Cw,Bladder_12Cw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Crop_0Cy,Crop_0Cy,Crop_0Cy,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Crop_12Ay,Crop_12Ay,Crop_12Ay,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_0By,ILF_0By,ILF_0By,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_0Cy,ILF_0Cy,ILF_0Cy,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_12Aw,ILF_12Aw,ILF_12Aw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_12Ay,ILF_12Ay,ILF_12Ay,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_12Bw,ILF_12Bw,ILF_12Bw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_12By,ILF_12By,ILF_12By,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_12Cw,ILF_12Cw,ILF_12Cw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_12Cy,ILF_12Cy,ILF_12Cy,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_12Aw,Intestinum_12Aw,Intestinum_12Aw,Intestinum,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_12Ay,Intestinum_12Ay,Intestinum_12Ay,Intestinum,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_12Bw,Intestinum_12Bw,Intestinum_12Bw,Intestinum,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_12By,Intestinum_12By,Intestinum_12By,Intestinum,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_12Cw,Intestinum_12Cw,Intestinum_12Cw,Intestinum,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_12Cy,Intestinum_12Cy,Intestinum_12Cy,Intestinum,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_12Bw,Lymph_12Bw,Lymph_12Bw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_12By,Lymph_12By,Lymph_12By,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_12Aw,Neuro_12Aw,Neuro_12Aw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_12Ay,Neuro_12Ay,Neuro_12Ay,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_12Bw,Neuro_12Bw,Neuro_12Bw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_12By,Neuro_12By,Neuro_12By,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_12Cw,Neuro_12Cw,Neuro_12Cw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_12Cy,Neuro_12Cy,Neuro_12Cy,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_12A,Tissue_12Aw,Tissue_12Aw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_12A,Tissue_12Ay,Tissue_12Ay,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_12B,Tissue_12Bw,Tissue_12Bw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_12B,Tissue_12By,Tissue_12By,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_12C,Tissue_12Cw,Tissue_12Cw,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_12C,Tissue_12Cy,Tissue_12Cy,ILF,,BPB436_-80,D18,McClureE,,,,,2012-12-08,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_0Aw,Bladder_0Aw,Bladder_0Aw,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_0Bw,Bladder_0Bw,Bladder_0Bw,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_0Cw,Bladder_0Cw,Bladder_0Cw,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_24Aw,Bladder_24Aw,Bladder_24Aw,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_24Ay,Bladder_24Ay,Bladder_24Ay,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_24Bw,Bladder_24Bw,Bladder_24Bw,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_24By,Bladder_24By,Bladder_24By,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_24Cw,Bladder_24Cw,Bladder_24Cw,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_24Cy,Bladder_24Cy,Bladder_24Cy,Bladder,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Crop_0Ay,Crop_0Ay,Crop_0Ay,Crop,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Crop_0Bw,Crop_0Bw,Crop_0Bw,Crop,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Crop_0By,Crop_0By,Crop_0By,Crop,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Crop_0Cw,Crop_0Cw,Crop_0Cw,Crop,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Crop_24Cy,Crop_24Cy,Crop_24Cy,Crop,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_0Aw,ILF_0Aw,ILF_0Aw,ILF,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_0Ay,ILF_0Ay,ILF_0Ay,ILF,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_0Bw,ILF_0Bw,ILF_0Bw,ILF,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_0Cw,ILF_0Cw,ILF_0Cw,ILF,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_24Ay,ILF_24Ay,ILF_24Ay,ILF,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_24By,ILF_24By,ILF_24By,ILF,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_24Cw,ILF_24Cw,ILF_24Cw,ILF,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_24Cy,ILF_24Cy,ILF_24Cy,ILF,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_0Aw,Intestinum_0Aw,Intestinum_0Aw,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_0Ay,Intestinum_0Ay,Intestinum_0Ay,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_0Bw,Intestinum_0Bw,Intestinum_0Bw,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_0By,Intestinum_0By,Intestinum_0By,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_0Cw,Intestinum_0Cw,Intestinum_0Cw,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_0Cy,Intestinum_0Cy,Intestinum_0Cy,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_24Aw,Intestinum_24Aw,Intestinum_24Aw,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_24Ay,Intestinum_24Ay,Intestinum_24Ay,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_24Bw,Intestinum_24Bw,Intestinum_24Bw,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_24By,Intestinum_24By,Intestinum_24By,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_24Cw,Intestinum_24Cw,Intestinum_24Cw,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_24Cy,Intestinum_24Cy,Intestinum_24Cy,Intestinum,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_0Ay,Lymph_0Ay,Lymph_0Ay,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_0Bw,Lymph_0Bw,Lymph_0Bw,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_0By,Lymph_0By,Lymph_0By,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_0Cw,Lymph_0Cw,Lymph_0Cw,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_0Cy,Lymph_0Cy,Lymph_0Cy,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_24Aw,Lymph_24Aw,Lymph_24Aw,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_24Ay,Lymph_24Ay,Lymph_24Ay,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_24Bw,Lymph_24Bw,Lymph_24Bw,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_24By,Lymph_24By,Lymph_24By,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_24Cw,Lymph_24Cw,Lymph_24Cw,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_24Cy,Lymph_24Cy,Lymph_24Cy,Lymph,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_0Aw,Neuro_0Aw,Neuro_0Aw,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_0Ay,Neuro_0Ay,Neuro_0Ay,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_0Bw,Neuro_0Bw,Neuro_0Bw,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_0By,Neuro_0By,Neuro_0By,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_0Cw,Neuro_0Cw,Neuro_0Cw,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_0Cy,Neuro_0Cy,Neuro_0Cy,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_24Aw,Neuro_24Aw,Neuro_24Aw,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_24Ay,Neuro_24Ay,Neuro_24Ay,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_24Bw,Neuro_24Bw,Neuro_24Bw,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_24By,Neuro_24By,Neuro_24By,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_24Cw,Neuro_24Cw,Neuro_24Cw,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_24Cy,Neuro_24Cy,Neuro_24Cy,Neurochord,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_0A,Tissue_0Aw,Tissue_0Aw,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_0A,Tissue_0Ay,Tissue_0Ay,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_0B,Tissue_0Bw,Tissue_0Bw,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_0B,Tissue_0By,Tissue_0By,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_0C,Tissue_0Cw,Tissue_0Cw,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_0C,Tissue_0Cy,Tissue_0Cy,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_24A,Tissue_24Aw,Tissue_24Aw,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_24A,Tissue_24Ay,Tissue_24Ay,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_24B,Tissue_24Bw,Tissue_24Bw,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_24C,Tissue_24Cy,Tissue_24Cy,Muscle,,BPB436_-80,D19,McClureE,,,,,2012-12-09,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_48Aw,Bladder_48Aw,Bladder_48Aw,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_48Ay,Bladder_48Ay,Bladder_48Ay,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_48Bw,Bladder_48Bw,Bladder_48Bw,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_48By,Bladder_48By,Bladder_48By,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_48Cw,Bladder_48Cw,Bladder_48Cw,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_48Cy,Bladder_48Cy,Bladder_48Cy,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_48Aw,ILF_48Aw,ILF_48Aw,ILF,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_48Ay,ILF_48Ay,ILF_48Ay,ILF,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_48Bw,ILF_48Bw,ILF_48Bw,ILF,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_48By,ILF_48By,ILF_48By,ILF,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_48Cw,ILF_48Cw,ILF_48Cw,ILF,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,ILF_48Cy,ILF_48Cy,ILF_48Cy,ILF,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_48Ap,Intestinum_48Ap,Intestinum_48Ap,Intestinum,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_48Aw,Intestinum_48Aw,Intestinum_48Aw,Intestinum,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_48Bp,Intestinum_48Bp,Intestinum_48Bp,Intestinum,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_48Bw,Intestinum_48Bw,Intestinum_48Bw,Intestinum,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_48Cp,Intestinum_48Cp,Intestinum_48Cp,Intestinum,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Intestinum_48Cw,Intestinum_48Cw,Intestinum_48Cw,Intestinum,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_48Ap,Lymph_48Ap,Lymph_48Ap,Lymph,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_48Aw,Lymph_48Aw,Lymph_48Aw,Lymph,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_48Bp,Lymph_48Bp,Lymph_48Bp,Lymph,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_48Bw,Lymph_48Bw,Lymph_48Bw,Lymph,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_48Cp,Lymph_48Cp,Lymph_48Cp,Lymph,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Lymph_48Cw,Lymph_48Cw,Lymph_48Cw,Lymph,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_48Aw,Neuro_48Aw,Neuro_48Aw,Neurochord,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_48Ay,Neuro_48Ay,Neuro_48Ay,Neurochord,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_48Bp,Neuro_48Bp,Neuro_48Bp,Neurochord,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_48Bw,Neuro_48Bw,Neuro_48Bw,Neurochord,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_48Cp,Neuro_48Cp,Neuro_48Cp,Neurochord,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Neuro_48Cw,Neuro_48Cw,Neuro_48Cw,Neurochord,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_48A,Tissue_48Ap,Tissue_48Ap,Muscle,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_48A,Tissue_48Aw,Tissue_48Aw,Muscle,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_48B,Tissue_48Bp,Tissue_48Bp,Muscle,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_48B,Tissue_48Bw,Tissue_48Bw,Muscle,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_48C,Tissue_48Cp,Tissue_48Cp,Muscle,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Tissue_48C,Tissue_48Cw,Tissue_48Cw,Muscle,,BPB436_-80,D20,McClureE,,,,,2012-12-10,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_96Ap,Bladder_96Ap,Bladder_96Ap,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-12,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_96Aw,Bladder_96Aw,Bladder_96Aw,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-12,no,
NIH_Leech_Microbiome,HVI,USA,HVIprelim2012,Bladder_96Bp,Bladder_96Bp,Bladder_96Bp,Bladder,,BPB436_-80,D20,McClureE,,,,,2012-12-12,no,
